Date,Open,High,Low,Close,Adj Close,Volume
2003-12-02,1.303900,1.308200,1.295800,1.296600,1.296600,0
2003-12-03,1.296700,1.301600,1.294400,1.300100,1.300100,0
2003-12-04,1.300100,1.314300,1.300100,1.311400,1.311400,0
2003-12-05,1.311000,1.314300,1.302000,1.302900,1.302900,0
2003-12-08,1.304500,1.305100,1.295200,1.296900,1.296900,0
2003-12-09,1.297200,1.313200,1.296100,1.306700,1.306700,0
2003-12-10,1.306800,1.312700,1.304700,1.309300,1.309300,0
2003-12-11,1.309100,1.329900,1.307900,1.316300,1.316300,0
2003-12-12,1.316000,1.320200,1.309500,1.313500,1.313500,0
2003-12-15,1.323500,1.323500,1.310000,1.313500,1.313500,0
2003-12-16,1.313200,1.329000,1.311600,1.326300,1.326300,0
2003-12-17,1.326000,1.335600,1.323200,1.326600,1.326600,0
2003-12-18,1.325500,1.332800,1.322500,1.332000,1.332000,0
2003-12-19,1.332200,1.341900,1.329500,1.337900,1.337900,0
2003-12-22,1.336700,1.338000,1.328500,1.330300,1.330300,0
2003-12-23,1.330500,1.331900,1.319200,1.321200,1.321200,0
2003-12-24,1.321100,1.322600,1.303900,1.307000,1.307000,0
2003-12-25,1.306600,1.313200,1.303900,1.309300,1.309300,0
2003-12-26,1.309300,1.311300,1.303400,1.309700,1.309700,0
2003-12-29,1.311200,1.315000,1.304900,1.309000,1.309000,0
2003-12-30,1.309200,1.312500,1.290900,1.294200,1.294200,0
2003-12-31,1.294100,1.300500,1.283600,1.297200,1.297200,0
2004-01-01,1.297200,1.297200,1.281300,1.296000,1.296000,0
2004-01-02,1.294300,1.298000,1.286200,1.292500,1.292500,0
2004-01-05,1.286500,1.288900,1.277300,1.281200,1.281200,0
2004-01-06,1.280800,1.287200,1.276600,1.286600,1.286600,0
2004-01-07,1.286800,1.292200,1.284100,1.289500,1.289500,0
2004-01-08,1.289200,1.294900,1.275500,1.278700,1.278700,0
2004-01-09,1.278300,1.283200,1.268100,1.273700,1.273700,0
2004-01-12,1.271400,1.276900,1.268500,1.276100,1.276100,0
2004-01-13,1.275600,1.278400,1.269000,1.271000,1.271000,0
2004-01-14,1.271400,1.291300,1.270600,1.289500,1.289500,0
2004-01-15,1.289600,1.299200,1.286100,1.295800,1.295800,0
2004-01-16,1.295500,1.302200,1.292600,1.298400,1.298400,0
2004-01-19,1.299100,1.304300,1.298500,1.301500,1.301500,0
2004-01-20,1.301500,1.303200,1.284700,1.291500,1.291500,0
2004-01-21,1.291500,1.304000,1.286400,1.299800,1.299800,0
2004-01-22,1.299100,1.305600,1.292600,1.294600,1.294600,0
2004-01-23,1.295100,1.319300,1.293700,1.311700,1.311700,0
2004-01-26,1.314700,1.316200,1.308300,1.312500,1.312500,0
2004-01-27,1.312200,1.316400,1.303900,1.306300,1.306300,0
2004-01-28,1.306200,1.328700,1.305300,1.326300,1.326300,0
2004-01-29,1.326100,1.336000,1.323800,1.330000,1.330000,0
2004-01-30,1.329700,1.335300,1.319300,1.323700,1.323700,0
2004-02-02,1.325700,1.342400,1.324100,1.336300,1.336300,0
2004-02-03,1.337000,1.338200,1.327700,1.335500,1.335500,0
2004-02-04,1.336600,1.343800,1.331100,1.333500,1.333500,0
2004-02-05,1.333400,1.339300,1.328700,1.337700,1.337700,0
2004-02-06,1.337800,1.340800,1.319600,1.320800,1.320800,0
2004-02-09,1.328500,1.330800,1.321600,1.328000,1.328000,0
2004-02-10,1.328200,1.332500,1.321500,1.330900,1.330900,0
2004-02-11,1.331000,1.334100,1.311900,1.314500,1.314500,0
2004-02-12,1.315300,1.321600,1.314000,1.318900,1.318900,0
2004-02-13,1.318700,1.323200,1.307000,1.321300,1.321300,0
2004-02-16,1.315600,1.319400,1.313600,1.316900,1.316900,0
2004-02-17,1.317200,1.317200,1.307500,1.310200,1.310200,0
2004-02-18,1.309700,1.327100,1.308100,1.322900,1.322900,0
2004-02-19,1.323100,1.334600,1.322300,1.328000,1.328000,0
2004-02-20,1.328400,1.350900,1.327100,1.336000,1.336000,0
2004-02-23,1.337600,1.343400,1.333100,1.335100,1.335100,0
2004-02-24,1.334900,1.339800,1.326400,1.328600,1.328600,0
2004-02-25,1.328600,1.340000,1.325800,1.335600,1.335600,0
2004-02-26,1.335600,1.347400,1.334400,1.343500,1.343500,0
2004-02-27,1.343400,1.349700,1.333100,1.334700,1.334700,0
2004-03-01,1.334300,1.340500,1.333200,1.337000,1.337000,0
2004-03-02,1.337100,1.345200,1.336900,1.343600,1.343600,0
2004-03-03,1.343200,1.358400,1.337100,1.340300,1.340300,0
2004-03-04,1.341700,1.342800,1.331400,1.333500,1.333500,0
2004-03-05,1.333300,1.336300,1.316200,1.321700,1.321700,0
2004-03-08,1.321800,1.326900,1.317500,1.317700,1.317700,0
2004-03-09,1.317900,1.326400,1.317300,1.324700,1.324700,0
2004-03-10,1.324800,1.330300,1.319300,1.324400,1.324400,0
2004-03-11,1.324100,1.329700,1.316600,1.317200,1.317200,0
2004-03-12,1.317200,1.338600,1.316100,1.333600,1.333600,0
2004-03-15,1.334500,1.335500,1.327800,1.333200,1.333200,0
2004-03-16,1.333200,1.335100,1.324600,1.333200,1.333200,0
2004-03-17,1.333100,1.343800,1.330300,1.339200,1.339200,0
2004-03-18,1.339000,1.341600,1.324200,1.326600,1.326600,0
2004-03-19,1.326900,1.334600,1.325700,1.332100,1.332100,0
2004-03-22,1.333600,1.335400,1.324700,1.333400,1.333400,0
2004-03-23,1.333000,1.335000,1.328700,1.332000,1.332000,0
2004-03-24,1.332000,1.342900,1.330000,1.338300,1.338300,0
2004-03-25,1.337900,1.342500,1.326400,1.330100,1.330100,0
2004-03-26,1.330200,1.331300,1.316700,1.318300,1.318300,0
2004-03-29,1.318000,1.321300,1.306100,1.309000,1.309000,0
2004-03-30,1.309000,1.309700,1.304900,1.305800,1.305800,0
2004-03-31,1.306300,1.314900,1.301100,1.309600,1.309600,0
2004-04-01,1.309800,1.318800,1.305700,1.307300,1.307300,0
2004-04-02,1.306800,1.318800,1.304100,1.314100,1.314100,0
2004-04-05,1.314300,1.317700,1.310100,1.314200,1.314200,0
2004-04-06,1.313800,1.318000,1.303800,1.311100,1.311100,0
2004-04-07,1.311200,1.316800,1.306100,1.310800,1.310800,0
2004-04-08,1.311000,1.329000,1.308700,1.326100,1.326100,0
2004-04-09,1.326100,1.331000,1.325400,1.330200,1.330200,0
2004-04-12,1.325400,1.340300,1.325100,1.327400,1.327400,0
2004-04-13,1.327500,1.341300,1.327400,1.335000,1.335000,0
2004-04-14,1.334800,1.348900,1.332800,1.344100,1.344100,0
2004-04-15,1.344300,1.349000,1.340300,1.343600,1.343600,0
2004-04-16,1.343900,1.348600,1.341100,1.345300,1.345300,0
2004-04-19,1.344700,1.348000,1.342300,1.345400,1.345400,0
2004-04-20,1.343900,1.357800,1.341100,1.355900,1.355900,0
2004-04-21,1.356700,1.363400,1.353300,1.359300,1.359300,0
2004-04-22,1.359400,1.364600,1.353900,1.354100,1.354100,0
2004-04-23,1.355100,1.363000,1.351300,1.359200,1.359200,0
2004-04-26,1.361900,1.362500,1.347400,1.351400,1.351400,0
2004-04-27,1.351300,1.354200,1.346400,1.351700,1.351700,0
2004-04-28,1.351900,1.375900,1.350000,1.374600,1.374600,0
2004-04-29,1.374700,1.376100,1.366800,1.371600,1.371600,0
2004-04-30,1.371300,1.378300,1.368400,1.370800,1.370800,0
2004-05-03,1.371900,1.376400,1.369700,1.372500,1.372500,0
2004-05-04,1.372500,1.372500,1.363200,1.371300,1.371300,0
2004-05-05,1.371300,1.378200,1.367400,1.372700,1.372700,0
2004-05-06,1.372700,1.380500,1.370100,1.376800,1.376800,0
2004-05-07,1.376800,1.386300,1.375300,1.383600,1.383600,0
2004-05-10,1.384600,1.395700,1.383500,1.391500,1.391500,0
2004-05-11,1.391300,1.391600,1.384500,1.386600,1.386600,0
2004-05-12,1.386600,1.390100,1.382700,1.387100,1.387100,0
2004-05-13,1.387500,1.398600,1.386100,1.393500,1.393500,0
2004-05-14,1.393100,1.396500,1.386700,1.387600,1.387600,0
2004-05-17,1.391300,1.399200,1.375700,1.395800,1.395800,0
2004-05-18,1.396000,1.400000,1.388600,1.390800,1.390800,0
2004-05-19,1.390800,1.391700,1.374200,1.376200,1.376200,0
2004-05-20,1.376400,1.381300,1.366300,1.368400,1.368400,0
2004-05-21,1.368300,1.377800,1.366300,1.371100,1.371100,0
2004-05-24,1.371900,1.376900,1.365100,1.370600,1.370600,0
2004-05-25,1.370400,1.377500,1.364500,1.370800,1.370800,0
2004-05-26,1.372500,1.372500,1.363700,1.370300,1.370300,0
2004-05-27,1.370500,1.371700,1.355400,1.356900,1.356900,0
2004-05-28,1.357000,1.366100,1.355600,1.362300,1.362300,0
2004-05-31,1.360900,1.364000,1.359000,1.362500,1.362500,0
2004-06-01,1.362600,1.371700,1.360300,1.366600,1.366600,0
2004-06-02,1.366200,1.368300,1.359000,1.360600,1.360600,0
2004-06-03,1.361100,1.364700,1.356400,1.362000,1.362000,0
2004-06-04,1.362100,1.364700,1.348100,1.351300,1.351300,0
2004-06-07,1.348800,1.350800,1.343500,1.345200,1.345200,0
2004-06-08,1.345200,1.350000,1.339500,1.348200,1.348200,0
2004-06-09,1.348600,1.360200,1.345600,1.359800,1.359800,0
2004-06-10,1.359800,1.362300,1.355500,1.359100,1.359100,0
2004-06-11,1.359100,1.368800,1.358300,1.364700,1.364700,0
2004-06-14,1.366800,1.378300,1.362600,1.377700,1.377700,0
2004-06-15,1.378000,1.381000,1.366900,1.369300,1.369300,0
2004-06-16,1.369100,1.377700,1.366100,1.374100,1.374100,0
2004-06-17,1.373900,1.378300,1.368100,1.373800,1.373800,0
2004-06-18,1.373400,1.376300,1.361900,1.364000,1.364000,0
2004-06-21,1.360600,1.367600,1.359900,1.364100,1.364100,0
2004-06-22,1.364200,1.366500,1.355900,1.358000,1.358000,0
2004-06-23,1.358000,1.362800,1.354000,1.360000,1.360000,0
2004-06-24,1.359800,1.361500,1.340900,1.346300,1.346300,0
2004-06-25,1.345900,1.358100,1.344500,1.372100,1.372100,0
2004-06-28,1.349300,1.353100,1.342300,1.347700,1.347700,0
2004-06-29,1.347800,1.349200,1.339900,1.345900,1.345900,0
2004-06-30,1.345900,1.349300,1.332000,1.333300,1.333300,0
2004-07-01,1.333200,1.335900,1.325700,1.331600,1.331600,0
2004-07-02,1.330900,1.335800,1.322500,1.322700,1.322700,0
2004-07-05,1.323000,1.326900,1.320300,1.324700,1.324700,0
2004-07-06,1.324800,1.328300,1.319500,1.326600,1.326600,0
2004-07-07,1.326800,1.327600,1.317200,1.321100,1.321100,0
2004-07-08,1.320800,1.326900,1.315600,1.317800,1.317800,0
2004-07-09,1.317700,1.322200,1.313500,1.317400,1.317400,0
2004-07-12,1.316600,1.320400,1.314800,1.318500,1.318500,0
2004-07-13,1.318700,1.329700,1.316500,1.317600,1.317600,0
2004-07-14,1.317400,1.323500,1.316400,1.322800,1.322800,0
2004-07-15,1.322900,1.326900,1.321900,1.323200,1.323200,0
2004-07-16,1.323100,1.324700,1.305900,1.310900,1.310900,0
2004-07-19,1.307200,1.311300,1.305900,1.307200,1.307200,0
2004-07-20,1.307500,1.316500,1.306900,1.311900,1.311900,0
2004-07-21,1.311700,1.326600,1.311400,1.322600,1.322600,0
2004-07-22,1.322400,1.325600,1.311900,1.316900,1.316900,0
2004-07-23,1.316900,1.323600,1.315200,1.323200,1.323200,0
2004-07-26,1.321000,1.333500,1.315700,1.331300,1.331300,0
2004-07-27,1.331300,1.338000,1.326900,1.332600,1.332600,0
2004-07-28,1.332500,1.337800,1.326200,1.329200,1.329200,0
2004-07-29,1.329000,1.336400,1.323200,1.325200,1.325200,0
2004-07-30,1.325000,1.332400,1.318400,1.331400,1.331400,0
2004-08-02,1.329600,1.332500,1.325400,1.331200,1.331200,0
2004-08-03,1.330900,1.334300,1.315800,1.317300,1.317300,0
2004-08-04,1.317400,1.322400,1.312600,1.315600,1.315600,0
2004-08-05,1.315500,1.320700,1.313200,1.318100,1.318100,0
2004-08-06,1.318200,1.322500,1.306600,1.317800,1.317800,0
2004-08-09,1.311100,1.318300,1.310600,1.317100,1.317100,0
2004-08-10,1.317500,1.321700,1.312900,1.319600,1.319600,0
2004-08-11,1.319800,1.326000,1.319100,1.324700,1.324700,0
2004-08-12,1.324400,1.333100,1.321200,1.331500,1.331500,0
2004-08-13,1.331800,1.332200,1.307600,1.317400,1.317400,0
2004-08-16,1.310200,1.312300,1.304300,1.306500,1.306500,0
2004-08-17,1.306800,1.309000,1.301800,1.306600,1.306600,0
2004-08-18,1.306500,1.310700,1.301500,1.304600,1.304600,0
2004-08-19,1.304500,1.304600,1.295200,1.296500,1.296500,0
2004-08-20,1.296300,1.300100,1.295400,1.298000,1.298000,0
2004-08-23,1.298100,1.308400,1.296900,1.307100,1.307100,0
2004-08-24,1.306800,1.309000,1.300600,1.305500,1.305500,0
2004-08-25,1.305800,1.313000,1.302500,1.304400,1.304400,0
2004-08-26,1.304300,1.314100,1.304300,1.307200,1.307200,0
2004-08-27,1.307000,1.314500,1.305000,1.313600,1.313600,0
2004-08-30,1.313000,1.319300,1.312500,1.317300,1.317300,0
2004-08-31,1.317600,1.324200,1.310300,1.312400,1.312400,0
2004-09-01,1.312600,1.316200,1.305500,1.306400,1.306400,0
2004-09-02,1.306400,1.308500,1.298000,1.300200,1.300200,0
2004-09-03,1.300200,1.303100,1.296400,1.300300,1.300300,0
2004-09-06,1.300800,1.300800,1.296700,1.297800,1.297800,0
2004-09-07,1.297900,1.300600,1.285400,1.287700,1.287700,0
2004-09-08,1.287900,1.293800,1.287700,1.290800,1.290800,0
2004-09-09,1.291100,1.292600,1.285300,1.287100,1.287100,0
2004-09-10,1.287100,1.292900,1.285200,1.290800,1.290800,0
2004-09-13,1.289800,1.301700,1.288200,1.301200,1.301200,0
2004-09-14,1.301300,1.301600,1.291100,1.293200,1.293200,0
2004-09-15,1.293700,1.302800,1.292700,1.296300,1.296300,0
2004-09-16,1.296100,1.297300,1.287900,1.290000,1.290000,0
2004-09-17,1.290100,1.304800,1.288600,1.296800,1.296800,0
2004-09-20,1.298300,1.301900,1.292400,1.294000,1.294000,0
2004-09-21,1.294200,1.295600,1.285500,1.287100,1.287100,0
2004-09-22,1.287000,1.289000,1.281200,1.283100,1.283100,0
2004-09-23,1.282900,1.284400,1.276100,1.279800,1.279800,0
2004-09-24,1.279800,1.281300,1.272500,1.274100,1.274100,0
2004-09-27,1.274800,1.277300,1.270900,1.271500,1.271500,0
2004-09-28,1.271100,1.276400,1.269600,1.271100,1.271100,0
2004-09-29,1.271300,1.272400,1.267900,1.269700,1.269700,0
2004-09-30,1.269700,1.273600,1.259300,1.261500,1.261500,0
2004-10-01,1.261100,1.264300,1.257600,1.260800,1.260800,0
2004-10-04,1.262300,1.274900,1.261900,1.272300,1.272300,0
2004-10-05,1.272100,1.273800,1.259900,1.261000,1.261000,0
2004-10-06,1.260700,1.265900,1.257300,1.259700,1.259700,0
2004-10-07,1.259800,1.261800,1.253800,1.259200,1.259200,0
2004-10-08,1.259200,1.262300,1.249800,1.250900,1.250900,0
2004-10-11,1.251800,1.255600,1.251200,1.254200,1.254200,0
2004-10-12,1.253700,1.259500,1.253200,1.255500,1.255500,0
2004-10-13,1.255600,1.268300,1.255200,1.258100,1.258100,0
2004-10-14,1.258200,1.259000,1.251200,1.255800,1.255800,0
2004-10-15,1.256000,1.261300,1.250600,1.252000,1.252000,0
2004-10-18,1.253400,1.258100,1.251300,1.257400,1.257400,0
2004-10-19,1.257600,1.261000,1.253000,1.256600,1.256600,0
2004-10-20,1.256800,1.258900,1.241800,1.244900,1.244900,0
2004-10-21,1.245100,1.248300,1.241100,1.243600,1.243600,0
2004-10-22,1.242800,1.244400,1.232600,1.234200,1.234200,0
2004-10-25,1.232100,1.232100,1.217300,1.221300,1.221300,0
2004-10-26,1.221300,1.227100,1.218400,1.224700,1.224700,0
2004-10-27,1.224300,1.228700,1.217200,1.225700,1.225700,0
2004-10-28,null,null,null,null,null,null
2004-10-29,1.225900,1.234400,1.213000,1.217200,1.217200,0
2004-11-01,1.217800,1.224400,1.217100,1.222600,1.222600,0
2004-11-02,1.222200,1.227200,1.221100,1.225900,1.225900,0
2004-11-03,1.225700,1.228200,1.206100,1.206900,1.206900,0
2004-11-04,1.206700,1.209500,1.203200,1.206700,1.206700,0
2004-11-05,1.207100,1.211400,1.195500,1.196800,1.196800,0
2004-11-08,1.196200,1.196700,1.190100,1.194100,1.194100,0
2004-11-09,1.194100,1.200500,1.191600,1.199400,1.199400,0
2004-11-10,1.199300,1.202300,1.192600,1.195900,1.195900,0
2004-11-11,1.195900,1.199200,1.194900,1.195800,1.195800,0
2004-11-12,1.195900,1.198200,1.190900,1.193000,1.193000,0
2004-11-15,1.193100,1.204000,1.192000,1.201800,1.201800,0
2004-11-16,1.201300,1.202500,1.191500,1.194700,1.194700,0
2004-11-17,1.194700,1.195600,1.187500,1.193100,1.193100,0
2004-11-18,1.193100,1.208400,1.190400,1.206500,1.206500,0
2004-11-19,1.206300,1.206600,1.190700,1.190700,1.190700,0
2004-11-22,1.193500,1.197100,1.182200,1.185500,1.185500,0
2004-11-23,1.185500,1.190800,1.183500,1.185800,1.185800,0
2004-11-24,1.185800,1.186500,1.176800,1.179600,1.179600,0
2004-11-25,1.180000,1.181100,1.174900,1.176600,1.176600,0
2004-11-26,1.176800,1.181300,1.171900,1.176400,1.176400,0
2004-11-29,1.178600,1.186500,1.176500,1.185500,1.185500,0
2004-11-30,1.185800,1.191900,1.184200,1.187700,1.187700,0
2004-12-01,1.187900,1.191900,1.181500,1.183400,1.183400,0
2004-12-02,1.183200,1.196000,1.179700,1.194300,1.194300,0
2004-12-03,1.194400,1.200200,1.189300,1.189700,1.189700,0
2004-12-06,1.191200,1.203200,1.191000,1.200500,1.200500,0
2004-12-07,1.200500,1.210500,1.192700,1.207900,1.207900,0
2004-12-08,1.207900,1.231200,1.207200,1.216300,1.216300,0
2004-12-09,1.216000,1.227000,1.214600,1.222200,1.222200,0
2004-12-10,1.222000,1.232600,1.222000,1.223800,1.223800,0
2004-12-13,1.225700,1.232900,1.218700,1.227800,1.227800,0
2004-12-14,1.227700,1.240100,1.226400,1.237600,1.237600,0
2004-12-15,1.237500,1.238100,1.221900,1.225300,1.225300,0
2004-12-16,1.225400,1.238500,1.223200,1.234100,1.234100,0
2004-12-17,1.233900,1.235800,1.223400,1.229100,1.229100,0
2004-12-20,1.228100,1.231400,1.223900,1.229200,1.229200,0
2004-12-21,1.229100,1.231400,1.222200,1.228200,1.228200,0
2004-12-22,1.228300,1.246400,1.226900,1.239500,1.239500,0
2004-12-23,1.239300,1.242100,1.230800,1.233200,1.233200,0
2004-12-24,1.233100,1.234300,1.226100,1.227800,1.227800,0
2004-12-27,1.232200,1.232700,1.213800,1.218400,1.218400,0
2004-12-28,1.218400,1.221300,1.213800,1.216500,1.216500,0
2004-12-29,1.216400,1.220800,1.209800,1.209100,1.209100,0
2004-12-30,1.209400,1.212700,1.201300,1.204100,1.204100,0
2004-12-31,1.203800,1.207500,1.196700,1.201100,1.201100,0
2005-01-03,1.200200,1.212000,1.200200,1.207800,1.207800,0
2005-01-04,1.208000,1.225600,1.205500,1.221200,1.221200,0
2005-01-05,1.221000,1.232400,1.220800,1.224400,1.224400,0
2005-01-06,1.224300,1.239000,1.223800,1.235300,1.235300,0
2005-01-07,1.235200,1.237500,1.223300,1.231300,1.231300,0
2005-01-10,1.231500,1.231900,1.218500,1.220700,1.220700,0
2005-01-11,1.220800,1.223200,1.213900,1.218800,1.218800,0
2005-01-12,1.219000,1.221200,1.194900,1.201400,1.201400,0
2005-01-13,1.201400,1.205400,1.199400,1.202100,1.202100,0
2005-01-14,1.202400,1.220600,1.202100,1.213300,1.213300,0
2005-01-17,1.216400,1.219200,1.212000,1.218400,1.218400,0
2005-01-18,1.218700,1.225700,1.218000,1.223900,1.223900,0
2005-01-19,1.224000,1.230600,1.216900,1.228800,1.228800,0
2005-01-20,1.228900,1.235700,1.227000,1.233300,1.233300,0
2005-01-21,1.233300,1.234900,1.216400,1.216400,1.216400,0
2005-01-24,1.221200,1.226400,1.214000,1.223800,1.223800,0
2005-01-25,1.223800,1.240400,1.221600,1.234900,1.234900,0
2005-01-26,1.235100,1.237800,1.228200,1.232900,1.232900,0
2005-01-27,1.232900,1.242600,1.231600,1.237400,1.237400,0
2005-01-28,1.237300,1.245700,1.237300,1.238000,1.238000,0
2005-01-31,1.240000,1.244300,1.236000,1.240200,1.240200,0
2005-02-01,1.240100,1.243600,1.231300,1.231800,1.231800,0
2005-02-02,1.232000,1.241500,1.230900,1.237600,1.237600,0
2005-02-03,1.237400,1.245400,1.237200,1.240400,1.240400,0
2005-02-04,1.240200,1.249800,1.237500,1.249200,1.249200,0
2005-02-07,1.249200,1.258100,1.248600,1.255100,1.255100,0
2005-02-08,1.255100,1.257200,1.245300,1.248700,1.248700,0
2005-02-09,1.249100,1.251900,1.245600,1.247500,1.247500,0
2005-02-10,1.247200,1.255400,1.238900,1.242000,1.242000,0
2005-02-11,1.242100,1.243200,1.234000,1.234000,1.234000,0
2005-02-14,1.236900,1.238400,1.228800,1.234000,1.234000,0
2005-02-15,1.234000,1.236400,1.228500,1.230900,1.230900,0
2005-02-16,1.231200,1.244800,1.229300,1.236600,1.236600,0
2005-02-17,1.236700,1.237200,1.226100,1.228400,1.228400,0
2005-02-18,1.228100,1.234600,1.228100,1.234800,1.234800,0
2005-02-21,1.231200,1.235600,1.228600,1.233900,1.233900,0
2005-02-22,1.233900,1.235300,1.223300,1.225900,1.225900,0
2005-02-23,1.225800,1.249300,1.225700,1.248300,1.248300,0
2005-02-24,1.247800,1.248700,1.237900,1.240600,1.240600,0
2005-02-25,1.240700,1.244600,1.237600,1.240000,1.240000,0
2005-02-28,1.238200,1.238200,1.227600,1.234300,1.234300,0
2005-03-01,1.234500,1.244300,1.232800,1.240800,1.240800,0
2005-03-02,1.240800,1.245700,1.238000,1.238200,1.238200,0
2005-03-03,1.238300,1.248800,1.237900,1.243500,1.243500,0
2005-03-04,1.243700,1.245000,1.228800,1.231600,1.231600,0
2005-03-07,1.232000,1.234600,1.226700,1.228600,1.228600,0
2005-03-08,1.228600,1.229900,1.212100,1.212200,1.212200,0
2005-03-09,1.212500,1.213700,1.199900,1.206300,1.206300,0
2005-03-10,1.206400,1.206600,1.199800,1.202500,1.202500,0
2005-03-11,1.202500,1.211000,1.202300,1.205600,1.205600,0
2005-03-14,1.203500,1.209200,1.203100,1.207500,1.207500,0
2005-03-15,1.207500,1.208500,1.197700,1.207300,1.207300,0
2005-03-16,1.207000,1.207800,1.200200,1.202800,1.202800,0
2005-03-17,1.203700,1.208600,1.198900,1.201000,1.201000,0
2005-03-18,1.201200,1.207400,1.199000,1.200300,1.200300,0
2005-03-21,1.202600,1.213600,1.201900,1.210500,1.210500,0
2005-03-22,1.210700,1.212100,1.198700,1.209100,1.209100,0
2005-03-23,1.209700,1.217700,1.207200,1.215400,1.215400,0
2005-03-24,1.216000,1.219500,1.212000,1.215500,1.215500,0
2005-03-25,1.215600,1.218800,1.212700,1.214800,1.214800,0
2005-03-28,1.217400,1.226000,1.216900,1.218700,1.218700,0
2005-03-29,1.218900,1.219000,1.208000,1.210000,1.210000,0
2005-03-30,1.210400,1.218000,1.205800,1.216700,1.216700,0
2005-03-31,1.216900,1.217100,1.208500,1.209600,1.209600,0
2005-04-01,1.210100,1.218400,1.207000,1.213400,1.213400,0
2005-04-04,1.215900,1.223100,1.215200,1.222400,1.222400,0
2005-04-05,1.222200,1.225200,1.216700,1.218400,1.218400,0
2005-04-06,1.218800,1.224700,1.216200,1.222500,1.222500,0
2005-04-07,1.222600,1.223400,1.217700,1.222800,1.222800,0
2005-04-08,1.222900,1.230700,1.222400,1.230000,1.230000,0
2005-04-11,1.228400,1.235500,1.223900,1.233400,1.233400,0
2005-04-12,1.234000,1.241600,1.230500,1.237700,1.237700,0
